Points:0,Points:1,Points:2,U:0,U:1,U:2
6.4499999,0.2690599,0.025,-0.12709101,-0.40607899,-7.9177703e-18
0.82500001,3.1680235,0.025,-0.110694,-0.46440899,-1.4749199999999998e-18
6.625,5.5062922,0.025,1.25484,0.141525,3.0780299e-20
6.6007722,0.098704309,0.025,-0.62588102,-0.95770699,-3.933650000000001e-18
9.3238348,5.2249999,0.025,0.63628602,-0.31198499,2.2587099e-18
7.5484842,3.75,0.025,-0.15063199,-0.37338799,-8.8530502e-18
1.6499841,2.3452874,0.025,0.69351602,-0.59896398,-1.9522099e-18
4.450906,3.3562007,0.025,0.565207,0.62676698,1.0090600000000001e-17
8.2748899,2.4082796,0.025,1.28325,-0.68384802,-5.2198099e-18
0.9,0.95965885,0.025,1.55338,-0.276164,-1.2237999999999998e-18
1.35,3.7020726,0.025,0.234183,-1.41642,3.8310101e-18
6.55,2.115658,0.025,-0.0048134499,0.39728799,5.8559901e-17
0.975,5.3042197,0.025,0.78973901,0.444969,1.6524199999999998e-18
0.92500002,0.91635752,0.025,1.42602,-0.28354499,2.3552101e-18
5.2249999,4.1783878,0.025,0.45132601,0.73595601,1.4497699999999998e-18
6.9018847,0.069747528,0.025,-1.28886,-0.430415,1.0502900000000002e-18
1.95,2.0854918,0.025,1.24541,-0.078694001,-8.7258001e-19
0.3,4.9433756,0.025,1.84201,0.063623898,-3.4580699e-19
5.4501665,2.7202757,0.025,0.71820998,0.58784199,5.245100199999999e-18
3.425,5.3330873,0.025,0.583395,0.1981,-2.5493901e-18
8.6612778,3.2726443,0.025,-0.42294899,0.048273399,-8.690099999999999e-19
9.3094012,0.94999998,0.025,-0.305316,-0.43245101,3.1559e-18
7.2309402,4.8,0.025,1.07876,-0.28533301,3.3211899000000003e-18
2.85,0.69985116,0.025,0.80647397,-0.117277,-5.744409900000002e-22
4.55,0.78645373,0.025,0.52072501,0.083595499,-8.1086398e-18
2.725,2.6091779,0.025,0.74639702,0.62259102,-4.2454299e-20
9.2805338,3.3,0.025,-0.435938,0.073782399,6.8726202e-18
0.74999284,5.7227842,0.025,-0.558734,-0.0020042399,1.0090499999999998e-18
7.6999979,5.7228,0.025,0.94826102,0.52454901,1.26169e-18
1.375,1.6957804,0.025,1.77469,-0.23002,3.9379199e-18
2.825,0.28138211,0.025,0.485351,-0.089174099,-3.7569499e-19
2.4021268,0.18318063,0.025,0.24672,-0.108103,-1.3414299999999998e-18
0.9,2.8649148,0.025,-0.322088,-0.460751,8.2436903e-19
0.47499999,4.9000744,0.025,1.89171,0.137989,-3.1163001e-19
2.25,5.6939311,0.025,0.88806498,0.33236501,-2.41563e-18
9.2372322,4.7249999,0.025,0.43375,-0.430415,-1.3649199999999998e-18
5.5749999,5.3330873,0.025,0.50944799,0.35310999,-9.76515e-18
1.1127219,0.055735436,0.025,-0.97044301,-0.0211356,6.502810099999999e-18
4.3921803,3.6664074,0.025,0.54478198,0.64267701,-6.3604999e-18
9.2227983,3.85,0.025,-0.30737799,-0.40950099,1.96324e-19
3.55,3.8752772,0.025,0.14529701,0.108992,-8.425879899999999e-19
2.625,5.0444118,0.025,1.04821,0.25785899,-1.8329399e-21
7.7609183,5.3499999,0.025,0.76751,0.125248,-5.2829300000000006e-18
8.544412,0.22499997,0.025,-0.59577,-0.116213,1.4141099e-17
2.85,0.95965881,0.025,1.00607,-0.0609194,-5.876609800000002e-22
5.1750001,4.4381943,0.025,0.44327801,0.698039,-2.6732e-18
4.2,5.6073286,0.025,-0.068584599,0.44580001,-2.52924e-18
7.7649891,4.175,0.025,0.101363,-0.25026399,3.1660601000000003e-18
5.2499994,2.1154652,0.025,0.494845,0.78688902,-1.14856e-17
6.5092522,4.45,0.025,0.308321,0.56619602,-8.140430000000001e-18
5.95,2.0288675,0.025,-0.447586,0.0178279,-2.6157600000000002e-18
3.6,1.7968167,0.025,0.89038098,0.38406,-3.2300301e-18
5.2507479,0.10040762,0.025,0.64909899,-0.074971601,1.6958299e-17
8.833087,0.22499997,0.025,-0.43046099,-0.094765,5.624269799999999e-18
1.0,3.8175427,0.025,0.79960501,-0.85078102,1.4412099999999998e-18
8.4132722,4.953748,0.025,0.68150699,0.28535599,7.698049699999999e-18
1.425,0.65654996,0.025,0.67536199,-0.427908,-2.07703e-18
6.45,0.3556624,0.025,-0.199155,-0.25305501,-8.788259599999999e-18
8.2249883,2.4082228,0.025,1.3183399,-0.70904398,-2.8926401e-18
8.717617,5.0250001,0.025,0.72983199,0.222183,-2.77115e-18
7.2264802,5.5916551,0.025,1.28045,0.22644,1.4998500000000002e-18
1.5755217,4.7304899,0.025,1.64647,0.79861999,-1.0710200000000002e-18
1.6750462,3.3018865,0.025,-0.32234401,-0.388946,-3.3020299e-18
9.7568474,4.2750001,0.025,0.041017499,-1.38333,-1.9665901e-18
1.1992343,5.9736419,0.025,-0.91939402,0.028525701,-5.6330098e-18
2.2249922,2.3493658,0.025,1.10326,0.194133,-1.01091e-18
3.6,2.6236116,0.025,0.70435202,0.588296,-1.5943401e-20
5.2249999,0.65654996,0.025,0.315833,-0.17846499,-2.2749599e-17
8.9774246,3.3249999,0.025,-0.57685697,0.111976,5.3471002e-18
5.9250001,5.3908221,0.025,0.74284601,0.29550001,8.4321998e-18
4.75,3.1247224,0.025,0.56866801,0.61849499,-8.8489598e-18
9.1073284,3.05,0.025,-0.086230002,0.14339,9.2971197e-18
4.0280455,2.2436983,0.025,0.71650797,0.51367599,-2.12437e-18
6.5958549,4.4000001,0.025,0.0110496,0.46727601,6.965799599999999e-18
3.8,0.84418872,0.025,0.70760399,0.0822374,-2.9121100000000002e-18
1.3,5.1743156,0.025,1.2844599,0.724608,-7.2031198e-19
5.05,5.4341235,0.025,0.28255701,0.34656501,8.632910199999999e-18
7.5773501,5.0,0.025,0.77524102,-0.074578904,1.90313e-20
6.6254271,1.6997275,0.025,0.0653897,0.940579,-3.6145200000000005e-18
0.016064785,4.6249574,0.025,2.0000701,0.00027170699,6.33637e-19
2.75,5.0877132,0.025,1.00458,0.23334201,-1.1399500000000001e-21
7.3,2.7113249,0.025,1.25685,-0.200262,-5.7716701e-18
9.2661,1.675,0.025,0.38350001,-0.48738301,-5.3908899e-18
8.6165809,2.05,0.025,1.16441,-0.62770301,9.534140000000001e-18
8.1499999,3.057735,0.025,0.317525,-0.47486299,-1.1101699999999998e-19
2.325,5.1310145,0.025,1.33553,0.481583,1.4951501e-18
5.625,0.2257586,0.025,1.04877,-0.25113201,2.8702601000000003e-18
9.15063,2.125,0.025,0.93338901,-0.218428,-9.5815497e-20
8.0499998,2.76906,0.025,0.86794102,-0.58740401,4.7345998e-18
8.3712101,5.6250032,0.025,0.523076,0.125283,-5.9214398e-18
5.9711326,3.3,0.025,0.0363537,0.50068998,-4.3209199e-17
2.9052541,4.568732,0.025,-0.0512027,-0.026097,2.2559700000000002e-17
4.8499999,3.9907478,0.025,0.46744999,0.69885802,-2.5434501e-18
0.375,1.5803103,0.025,2.01052,-0.047407001,-2.09902e-18
